TenantId,Computer,ObjectName,CounterName,InstanceName,Min,Max,SampleCount,CounterValue,TimeGenerated,BucketStartTime,BucketEndTime,SourceSystem,CounterPath,StandardDeviation,MG,Type,"_ResourceId"
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Writes/sec","C:",null,null,null,"10.283429145813","2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(C:)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Writes/sec",HarddiskVolume1,null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume1)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Writes/sec",HarddiskVolume2,null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume2)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Writes/sec","_Total",null,null,null,"10.283429145813","2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(_Total)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"% Free Space","C:",null,null,null,"14.7373180389404","2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(C:)\% Free Space",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"% Free Space",HarddiskVolume1,null,null,null,"26.3052215576172","2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume1)\% Free Space",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"% Free Space",HarddiskVolume2,null,null,null,"94.7474746704102","2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume2)\% Free Space",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"% Free Space","_Total",null,null,null,"14.9231958389282","2019-09-20T09:58:07.793Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(_Total)\% Free Space",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Avg. Disk sec/Read","C:",null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(C:)\Avg. Disk sec/Read",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Avg. Disk sec/Read",HarddiskVolume1,null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume1)\Avg. Disk sec/Read",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Avg. Disk sec/Read",HarddiskVolume2,null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume2)\Avg. Disk sec/Read",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Avg. Disk sec/Read","_Total",null,null,null,0,"2019-09-20T09:58:07.793Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(_Total)\Avg. Disk sec/Read",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Interface","Bytes Total/sec","Intel[R] Dual Band Wireless-AC 8260",null,null,null,"2471.18725585938","2019-09-20T09:58:07.787Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Interface(Intel[R] Dual Band Wireless-AC 8260)\Bytes Total/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Interface","Bytes Total/sec","Intel[R] Ethernet Connection I219-LM",null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Interface(Intel[R] Ethernet Connection I219-LM)\Bytes Total/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Current Disk Queue Length","C:",null,null,null,0,"2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(C:)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Current Disk Queue Length",HarddiskVolume1,null,null,null,0,"2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume1)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Current Disk Queue Length",HarddiskVolume2,null,null,null,0,"2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume2)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Current Disk Queue Length","_Total",null,null,null,0,"2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(_Total)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Transfers/sec","C:",null,null,null,"10.283429145813","2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(C:)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Transfers/sec",HarddiskVolume1,null,null,null,0,"2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume1)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Transfers/sec",HarddiskVolume2,null,null,null,0,"2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume2)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Transfers/sec","_Total",null,null,null,"10.283429145813","2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(_Total)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",Processor,"% Processor Time","_Total",null,null,null,"30.8249130249023","2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Processor(_Total)\% Processor Time",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",Memory,"Available MBytes",,null,null,null,5728,"2019-09-20T09:58:07.797Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Memory\Available MBytes",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","6to4 Adapter",null,null,null,0,"2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(6to4 Adapter)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Bluetooth Device [Personal Area Network]",null,null,null,0,"2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Bluetooth Device [Personal Area Network])\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Hyper-V Virtual Ethernet Adapter _2",null,null,null,0,"2019-09-20T09:58:07.783Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Hyper-V Virtual Ethernet Adapter _2)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Hyper-V Virtual Ethernet Adapter",null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Hyper-V Virtual Ethernet Adapter)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Hyper-V Virtual Switch Extension Adapter _2",null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Hyper-V Virtual Switch Extension Adapter _2)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Hyper-V Virtual Switch Extension Adapter",null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Hyper-V Virtual Switch Extension Adapter)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Intel[R] Dual Band Wireless-AC 8260",null,null,null,"1093.50427246094","2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Intel[R] Dual Band Wireless-AC 8260)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Intel[R] Ethernet Connection I219-LM",null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Intel[R] Ethernet Connection I219-LM)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Local Area Connection* 1",null,null,null,0,"2019-09-20T09:58:07.79Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Local Area Connection* 1)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Local Area Connection* 2",null,null,null,0,"2019-09-20T09:58:07.793Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Local Area Connection* 2)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Local Area Connection* 3",null,null,null,0,"2019-09-20T09:58:07.793Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Local Area Connection* 3)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Local Area Connection* 4",null,null,null,0,"2019-09-20T09:58:07.793Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Local Area Connection* 4)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Microsoft IP-HTTPS Platform Interface",null,null,null,0,"2019-09-20T09:58:07.793Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Microsoft Kernel Debug Network Adapter",null,null,null,0,"2019-09-20T09:58:07.793Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Microsoft Kernel Debug Network Adapter)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Remote NDIS based Internet Sharing Device",null,null,null,0,"2019-09-20T09:58:07.797Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Remote NDIS based Internet Sharing Device)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","TP-LINK Gigabit Ethernet USB Adapter",null,null,null,0,"2019-09-20T09:58:07.797Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(TP-LINK Gigabit Ethernet USB Adapter)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","Teredo Tunneling Pseudo-Interface",null,null,null,0,"2019-09-20T09:58:07.797Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Teredo Tunneling Pseudo-Interface)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","WAN Miniport [IP]",null,null,null,0,"2019-09-20T09:58:07.797Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(WAN Miniport [IP])\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","WAN Miniport [IPv6]",null,null,null,0,"2019-09-20T09:58:07.797Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(WAN Miniport [IPv6])\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Sent/sec","WAN Miniport [Network Monitor]",null,null,null,0,"2019-09-20T09:58:07.797Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(WAN Miniport [Network Monitor])\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",System,"Processor Queue Length",,null,null,null,0,"2019-09-20T09:58:10.807Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\System\Processor Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Avg. Disk sec/Write","C:",null,null,null,"0.00528560345992446","2019-09-20T09:58:10.803Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(C:)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Avg. Disk sec/Write",HarddiskVolume1,null,null,null,0,"2019-09-20T09:58:10.807Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume1)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Avg. Disk sec/Write",HarddiskVolume2,null,null,null,0,"2019-09-20T09:58:10.807Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume2)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Avg. Disk sec/Write","_Total",null,null,null,"0.00528560345992446","2019-09-20T09:58:10.807Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(_Total)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Reads/sec","C:",null,null,null,0,"2019-09-20T09:58:10.807Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(C:)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Reads/sec",HarddiskVolume1,null,null,null,0,"2019-09-20T09:58:10.807Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume1)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Reads/sec",HarddiskVolume2,null,null,null,0,"2019-09-20T09:58:10.807Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(HarddiskVolume2)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",LogicalDisk,"Disk Reads/sec","_Total",null,null,null,0,"2019-09-20T09:58:10.807Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\LogicalDisk(_Total)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com",Memory,"% Committed Bytes In Use",,null,null,null,"71.4386825561523","2019-09-20T09:58:12.837Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Memory\% Committed Bytes In Use",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","6to4 Adapter",null,null,null,0,"2019-09-20T09:58:12.833Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(6to4 Adapter)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Bluetooth Device [Personal Area Network]",null,null,null,0,"2019-09-20T09:58:12.833Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Bluetooth Device [Personal Area Network])\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Hyper-V Virtual Ethernet Adapter _2",null,null,null,0,"2019-09-20T09:58:12.833Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Hyper-V Virtual Ethernet Adapter _2)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Hyper-V Virtual Ethernet Adapter",null,null,null,0,"2019-09-20T09:58:12.837Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Hyper-V Virtual Ethernet Adapter)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Hyper-V Virtual Switch Extension Adapter _2",null,null,null,0,"2019-09-20T09:58:12.837Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Hyper-V Virtual Switch Extension Adapter _2)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Hyper-V Virtual Switch Extension Adapter",null,null,null,0,"2019-09-20T09:58:12.837Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Hyper-V Virtual Switch Extension Adapter)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Intel[R] Dual Band Wireless-AC 8260",null,null,null,"1560.38854980469","2019-09-20T09:58:12.837Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Intel[R] Dual Band Wireless-AC 8260)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Intel[R] Ethernet Connection I219-LM",null,null,null,0,"2019-09-20T09:58:12.837Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Intel[R] Ethernet Connection I219-LM)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Local Area Connection* 1",null,null,null,0,"2019-09-20T09:58:12.837Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Local Area Connection* 1)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Local Area Connection* 2",null,null,null,0,"2019-09-20T09:58:12.84Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Local Area Connection* 2)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Local Area Connection* 3",null,null,null,0,"2019-09-20T09:58:12.84Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Local Area Connection* 3)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Local Area Connection* 4",null,null,null,0,"2019-09-20T09:58:12.84Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Local Area Connection* 4)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Microsoft IP-HTTPS Platform Interface",null,null,null,0,"2019-09-20T09:58:12.84Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Microsoft Kernel Debug Network Adapter",null,null,null,0,"2019-09-20T09:58:12.84Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Microsoft Kernel Debug Network Adapter)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
"80a65063-8611-4b2f-8105-c8501f847eb7","AMEETK-WORK.fareast.corp.microsoft.com","Network Adapter","Bytes Received/sec","Remote NDIS based Internet Sharing Device",null,null,null,0,"2019-09-20T09:58:12.84Z",null,null,OpsManager,"\\AMEETK-WORK.fareast.corp.microsoft.com\Network Adapter(Remote NDIS based Internet Sharing Device)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,
